Date,Close,High,Low,Open,Volume
2020-04-06,25.664670944213867,25.664670944213867,24.595597540244306,25.030125100187938,3129000
2020-04-07,25.119787216186523,26.14747878665896,25.050815757697897,25.968151415933043,4382200
2020-04-08,25.58880043029785,25.664670613081295,24.761132406350224,24.96804941233713,2406000
2020-04-09,25.340499877929688,25.961250853662552,24.595595549739485,25.402575238612204,4393000
2020-04-13,24.961145401000977,25.75433015889293,24.623181643392417,25.55430928866391,1513400
2020-04-14,24.3886775970459,25.44395605598409,24.33349833146085,25.278423521413337,2609200
2020-04-15,23.229934692382812,23.402365916268614,22.50572407828077,23.167859346540258,3589600
2020-04-16,22.243629455566406,22.66436209259988,22.02291768385899,22.63677246336349,5654000
2020-04-17,23.80240821838379,23.80240821838379,22.995431243985585,23.188553399002174,4663400
2020-04-20,22.76092529296875,23.35408922157843,22.485034236980773,22.574699224840682,4369100
2020-04-21,22.43675422668457,22.70574656552437,22.043611172827603,22.140172255376026,4820800
2020-04-22,23.705852508544922,23.795517514144738,23.154072918493426,23.326504204827806,2635800
2020-04-23,23.871381759643555,24.788714606454914,23.747231053895856,23.88517657484796,2487900
2020-04-24,23.55411148071289,24.2990131656207,23.55411148071289,24.250732622667986,2673300
2020-04-27,24.250734329223633,24.588700784768047,23.381681863826127,23.519624778488392,1788500
2020-04-28,24.616287231445312,24.83010295407645,23.99553623624883,24.38867932253432,1680700
2020-04-29,25.864694595336914,25.864694595336914,25.099099214340097,25.174969406127932,2295200
2020-04-30,24.243839263916016,24.885283842445396,24.105893712312135,24.685262924174395,3427200
2020-05-01,23.057510375976562,23.919666753687046,22.34709436269271,23.595495113718318,6654900
2020-05-04,23.14717674255371,23.354093759201938,22.643677703975737,22.91267008872769,9243000
2020-05-05,24.14727210998535,25.00942839632018,24.03691621057818,24.66456588178625,6894100
2020-05-06,23.59549331665039,24.278322273472508,23.485137413952017,24.20934818985336,6293900
2020-05-07,24.0714054107666,24.581800476757905,24.0714054107666,24.27142367657818,6277100
2020-05-08,25.119787216186523,25.119787216186523,24.27832437203685,24.39557637768601,1691300
2020-05-11,24.009326934814453,24.416264768661883,24.009326934814453,24.38177641560158,2042900
2020-05-12,23.79551887512207,24.44385960162765,23.79551887512207,24.326607583138536,1542400
2020-05-13,22.960947036743164,23.788617604605857,22.88507686195102,23.788617604605857,2355900
2020-05-14,23.26442527770996,23.292014910765264,22.078097367254117,22.416063794451034,2726800
2020-05-15,22.781618118286133,23.512727636410336,22.781618118286133,23.21614564714907,2057200
2020-05-18,24.616287231445312,24.98873940721863,24.40247413990656,24.712850953050992,2697900
2020-05-19,24.38178253173828,24.88528419692856,24.374886438051504,24.84389974153012,3637900
2020-05-20,25.16806411743164,25.450851236454834,24.919762719051892,25.154269302955896,2874000
2020-05-21,24.857688903808594,25.209447485831134,24.464545875804347,25.112886409632473,1832600
2020-05-22,24.84389877319336,24.871488409050297,24.367989394577414,24.85079486661135,1442200
2020-05-26,25.188756942749023,25.443954452264414,25.119782865115116,25.326702466924814,1554000
2020-05-27,25.699153900146484,26.112990503887605,25.43706027864523,26.044016421051303,3055000
2020-05-28,25.82330322265625,26.29231643622849,25.77502268282606,26.244035896398294,4483400
2020-05-29,25.919864654541016,25.947451652667052,25.492233294939272,25.850890581496287,2459100
2020-06-01,26.664775848388672,26.69926158181009,26.133687134201846,26.20266123213749,2625600
2020-06-02,27.092397689819336,27.61659017351973,26.83030407906126,27.4510550125901,5257100
2020-06-03,28.168371200561523,28.313212829873542,27.933864577873955,28.06491139042879,4004500
2020-06-04,28.106298446655273,28.306319361541522,27.795921618571864,28.064913992546646,4493800
2020-06-05,29.713361740112305,30.03753078254488,29.52713562751858,29.67887337655986,3144200
2020-06-08,30.478946685791016,30.534125948503366,29.858195766829468,30.36169469916537,2321200
2020-06-09,29.540916442871094,29.658168403869457,29.20984620114181,29.56850343710563,1867600
2020-06-10,28.961549758911133,29.444355084875156,28.76842499743383,29.265027768244476,2762500
2020-06-11,26.46475601196289,27.892487009965024,26.409579362411804,27.73385052475289,2453600
2020-06-12,27.30621910095215,27.892484432610864,26.80272005151865,27.70625832428461,1504400
2020-06-15,27.340702056884766,27.568312598762038,26.37508851270965,26.506135332186243,1778900
2020-06-16,27.754533767700195,28.34769502787663,27.416567376945448,28.05111308224244,2198700
2020-06-17,27.568309783935547,28.071808730842715,27.547616244273513,28.016629466533477,2211400
2020-06-18,27.492433547973633,27.66486476427443,27.16136592840709,27.22344127151904,2294800
2020-06-19,27.161375045776367,28.12009250925074,27.085504864161717,28.11319378487171,2390400
2020-06-22,27.5752010345459,27.6027906618561,27.230338586443384,27.416564624149743,1600900
2020-06-23,27.98214340209961,28.25113573461043,27.864891413504477,28.182164286153537,1453300
2020-06-24,26.947555541992188,27.70625198962517,26.850994462958035,27.70625198962517,1831600
2020-06-25,27.558958053588867,27.594138857019118,26.72874423422082,26.81317225783277,1565300
2020-06-26,27.263460159301758,27.608212191272607,26.932779912709165,27.54489049902974,2221600
2020-06-29,27.369001388549805,27.63635729982201,27.12978636841428,27.305679686633958,1471000
2020-06-30,27.059423446655273,27.22124495352115,26.588030711513625,26.72170864746753,1348300
2020-07-01,26.989070892333984,27.27049858816513,26.855390254189103,26.91167740370674,1237300
2020-07-02,27.418251037597656,27.826322136280304,27.263464060208197,27.481572738900706,1524800
2020-07-06,27.847421646118164,28.20624270830934,27.72781283610904,27.959993222875994,1106000
2020-07-07,27.115711212158203,27.615247529701485,27.108673977309024,27.594141192991366,1413800
2020-07-08,27.34789276123047,27.481573402720986,27.094605949900096,27.122749525363268,2166700
2020-07-09,26.158845901489258,26.974990522391273,26.088489670896287,26.94684695658682,2728200
2020-07-10,26.573963165283203,26.665428443378843,26.278460991404636,26.36289171760941,2240200
2020-07-13,26.566926956176758,27.017216128246854,26.47546435846554,26.967966211350298,1520400
2020-07-14,27.46749496459961,27.53081665210085,26.70060016438169,26.777993636207476,1894800
2020-07-15,27.65746307373047,27.847428157159918,27.411210846802486,27.713747533310272,1779600
2020-07-16,27.369001388549805,27.763000703653702,27.24939253652252,27.615250960489742,1389200
2020-07-17,27.07349395751953,27.249387241560523,26.97499414788354,27.235315456767022,984900
2020-07-20,26.580997467041016,27.017214829903573,26.524713000686553,26.841321511177426,1505700
2020-07-21,27.214214324951172,27.397142194405852,26.792071436105584,26.799105987888098,1641500
2020-07-22,26.658382415771484,26.890562810384107,26.566917167840614,26.890562810384107,1636700
2020-07-23,26.658382415771484,26.70763231452237,26.334739457146178,26.383989355897064,1625300
2020-07-24,26.91167640686035,26.989069892620833,26.651355059781483,26.74281764848122,2658800
2020-07-27,27.080533981323242,27.11571210497128,26.72874737700525,26.99610326386539,3464300
2020-07-28,26.735782623291016,26.91871048136818,26.630245565684163,26.77799798311753,1279200
2020-07-29,26.967960357666016,27.01017302931797,26.651351900683412,26.714673592079933,2830300
2020-07-30,26.94685173034668,27.1508885926978,26.29252847102663,27.080532349640894,2545000
2020-07-31,26.49656867980957,26.517675018608582,25.919638825338904,26.369925279177576,3342600
2020-08-03,27.066463470458984,27.073498021952542,26.53878353911758,26.63728336354095,2091100
2020-08-04,27.68560028076172,27.692637514722797,27.17199224225606,27.249385712317718,1646400
2020-08-05,27.981109619140625,28.43843063999602,27.924822468557096,28.114787575897914,2231200
2020-08-06,27.65746307373047,27.82631913638861,27.47453254127897,27.65746307373047,903200
2020-08-07,27.397138595581055,27.446388503346384,27.101639148989072,27.12274548548316,1115600
2020-08-10,27.58710289001465,27.699674487974526,27.404175049799317,27.565996554121732,1611200
2020-08-11,27.945932388305664,28.69171837002386,27.882610683827785,28.600255773270707,1810600
2020-08-12,28.473613739013672,28.804291381546165,28.361042112720195,28.79021959276957,1338200
2020-08-13,28.135894775390625,28.49471594338299,27.945929680364472,28.3610379952915,913800
2020-08-14,27.784109115600586,28.0162868949043,27.64339392733704,27.67857205342318,1291400
2020-08-17,27.622282028198242,27.95999951843128,27.509710426093463,27.88964058966661,1780200
2020-08-18,27.41121482849121,27.868538542131,27.36196491273543,27.770038710619442,2852500
2020-08-19,27.502674102783203,27.741889077329635,27.439352412935076,27.48860231793712,4680000
2020-08-20,27.284570693969727,27.425285885487025,27.10164282374057,27.171999077539695,3678900
2020-08-21,26.975000381469727,27.045356637777168,26.672463648293267,26.75689169264603,2858800
2020-08-24,27.910749435424805,27.98814292206403,27.70671523346197,27.903714883875306,2056900
2020-08-25,27.74188995361328,28.107748319412348,27.573031214045013,28.0796047488312,1814600
2020-08-26,27.748924255371094,27.95296111437613,27.678568013467988,27.87556763793156,2058900
2020-08-27,27.72782325744629,27.910751131960826,27.467501891588217,27.910751131960826,3140700
2020-08-28,28.11478614807129,28.128857935002525,27.73485595268464,27.833358461203307,1826800
2020-08-31,27.84039306640625,28.19921692404758,27.770036815533288,28.19921692404758,2165100
2020-09-01,27.608217239379883,27.91075128661506,27.453430255835137,27.706717071119584,5409600
2020-09-02,27.58710289001465,27.868533226873648,27.502674862524387,27.78410519938339,3509400
2020-09-03,27.460464477539062,28.037394357005457,27.305680179775283,27.706716737845362,3123300
2020-09-04,27.530824661254883,27.861502295366567,27.059429142960685,27.81928961403102,3317300
2020-09-08,26.742816925048828,27.094603535230007,26.517673709246385,26.982031927328784,3411700
2020-09-09,27.136817932128906,27.59414158271086,27.1157115951207,27.347889353967215,2529300
2020-09-10,26.714672088623047,27.664494722197844,26.707634854464704,27.57302946556847,3244200
2020-09-11,27.080533981323242,27.15089022861932,26.79206907313924,27.010175050108366,3021100
2020-09-14,26.693571090698242,26.918714340882193,26.531749547373476,26.890573447548636,3337500
2020-09-15,26.658382415771484,27.087562405387654,26.64431063271149,26.946847258705898,2692500
2020-09-16,26.721712112426758,26.96796436395967,26.327710120325495,26.552856032896926,1921400
2020-09-17,26.36992073059082,26.440279654316157,26.088493087445013,26.257349136548797,4015400
2020-09-18,25.76485252380371,26.102567373009897,25.673389930671373,26.03221111922825,5223500
2020-09-21,24.772811889648438,25.040170458891783,24.45620341079694,24.99092054928364,2073400
2020-09-22,24.47027587890625,25.258279822434538,24.421025967925587,25.103492854255972,2295500
2020-09-23,23.865720748901367,24.7077877195215,23.858524815524795,24.693393107276798,2510700
2020-09-24,24.016860961914062,24.33353695221682,23.714582329888696,24.103228638628448,2102500
2020-09-25,23.534648895263672,23.563438114849628,23.246762190386313,23.42669069456189,2739500
2020-09-28,24.319137573242188,24.369517335372734,24.060040084861605,24.12481445695675,3445400
2020-09-29,23.988065719604492,24.211175272557927,23.75775474465119,24.13920498040985,5111600
2020-09-30,24.68618392944336,25.1324057372861,24.54943928951311,24.743762353934237,5698500
2020-10-01,24.167999267578125,24.275954728456743,23.923296379232198,24.225574964281808,4335700
2020-10-02,23.988065719604492,24.160795518956142,23.42668700798498,23.455476223040474,3287800
2020-10-05,24.729372024536133,24.743766633148272,24.2111770964626,24.42709073466295,2939100
2020-10-06,24.664596557617188,25.427494307063238,24.63580734167792,25.34832533597563,2226600
2020-10-07,24.880508422851562,24.916493567479936,24.484666340958352,24.75815838201698,1418600
2020-10-08,25.139612197875977,25.261962269570677,24.923698530155704,25.02445805872575,2198900
2020-10-09,25.369918823242188,25.62181762825526,25.211580862667653,25.600227086537302,10537600
2020-10-12,25.146806716918945,25.362723117993806,25.00286611019049,25.362723117993806,1836100
2020-10-13,24.607025146484375,24.88051728495723,24.49187099536289,24.858926739588053,2154400
2020-10-14,24.391103744506836,24.714975550102558,24.369513205964008,24.520652466745126,1825900
2020-10-15,23.95928192138672,24.002463008241904,23.56343973409693,23.671395196726177,3132800
2020-10-16,23.750560760498047,24.02405283496244,23.556237661180518,23.75775669210645,2319800
2020-10-19,23.491466522216797,24.124815664916234,23.426692146878317,23.872914096159363,2420100
2020-10-20,23.952085494995117,24.146408640585687,23.85132595553887,23.966480107130515,2100500
2020-10-21,23.549041748046875,23.95207981021493,23.549041748046875,23.8657149033919,2540000
2020-10-22,23.621017456054688,23.68579183737991,23.08843053892867,23.131611629484475,3374000
2020-10-23,23.657001495361328,24.13921136588105,23.534651417246575,24.132012687467604,2816700
2020-10-26,22.966075897216797,23.376312698072972,22.750162225001645,23.304342389165022,4033500
2020-10-27,22.0952205657959,22.44068295972508,22.066431346595703,22.419091045324933,4360200
2020-10-28,20.98686408996582,21.38990362164227,20.80693555601704,21.12361016013571,4737700
2020-10-29,21.41149139404297,21.418688698736815,20.619805723411606,20.871705896714154,3297000
2020-10-30,21.828922271728516,21.843316879015703,21.418685573260813,21.56262752789677,3399500
2020-11-02,22.850923538208008,22.958880382737007,22.26795547955482,22.570235467883467,3150500
2020-11-03,23.297142028808594,23.455479991562846,23.17479196340111,23.369115078011028,3815300
2020-11-04,23.275548934936523,23.628209973636064,22.850917600416242,23.12440966641849,3193500
2020-11-05,23.347518920898438,23.62101098327101,23.239563478600072,23.51305279548188,2759100
2020-11-06,23.36911964416504,23.82973626709731,23.36911964416504,23.67139827340498,1948000
2020-11-09,26.938892364501953,27.370719620217432,26.57903540290881,27.068441090314742,5588100
2020-11-10,28.11922264099121,28.18399700362519,27.824140043545455,28.04005367049515,4860600
2020-11-11,27.421104431152344,27.888919665676312,27.291555681453126,27.824145290826706,2476900
2020-11-12,26.93169403076172,27.64421203180575,26.78775344068401,27.018061679397263,2614400
2020-11-13,27.92490005493164,27.98967441872969,27.52186200951335,27.529057940828345,1715100
2020-11-16,29.2995548248291,29.5946374403432,28.968487060201753,29.450694098399296,2694700
2020-11-17,29.774566650390625,29.788961259481702,28.896517459762563,29.090837818764715,3168400
2020-11-18,29.227588653564453,29.925712175998967,29.198799432012432,29.7889647463725,2152700
2020-11-19,29.659414291381836,29.659414291381836,28.86772996261081,28.9540948768152,2498400
2020-11-20,29.738582611083984,29.788962372038856,29.277966084930245,29.465090519121055,2826400
2020-11-23,31.221193313598633,31.271573072708556,30.551859090577132,30.602238849687055,2096100
2020-11-24,32.75418472290039,32.86933885937709,32.077654514286195,32.22159787125486,3168700
2020-11-25,32.20720291137695,32.44470985962062,31.710601217991755,32.128033928629065,2835400
2020-11-27,32.487892150878906,32.59585035781541,32.271978482497154,32.27917441506367,1134600
2020-11-30,30.328746795654297,32.228791270951504,30.3143521865395,32.120835820827004,3218300
2020-12-01,31.25718116760254,31.645827410492338,31.127632419972603,31.48748944216882,2280700
2020-12-02,31.537866592407227,31.94810334407937,31.163614990874734,31.206798818336896,2637800
2020-12-03,31.5594539642334,31.998479890127236,31.45149852465519,31.689002688119796,2492200
2020-12-04,32.99888229370117,32.99888229370117,32.58864557695261,32.68220915574338,2110700
2020-12-07,31.998491287231445,32.55267152668898,31.926520968545187,32.43751736949597,2372700
2020-12-08,32.1136360168457,32.40871862961883,31.969692676238868,31.984087284848638,2726300
2020-12-09,32.185611724853516,32.76857832161891,32.02727376252657,32.55986334322287,2912100
2020-12-10,32.854949951171875,33.13563801249917,32.0632627893475,32.07765740088882,2190000
2020-12-11,32.50948715209961,32.71100898298304,32.17122336526217,32.682219757786605,1742900
2020-12-14,31.75377655029297,32.4878850589316,31.724990080819598,32.365535013570494,1713000
2020-12-15,32.31516647338867,32.34395295285086,31.674618572879044,31.969701264926393,1704000
2020-12-16,31.78257179260254,32.020078742861294,31.681812266610766,31.91931647137835,4060400
2020-12-17,31.83296012878418,32.063268463217575,31.65303157091484,31.940918361702543,3572800
2020-12-18,31.35793685913086,31.86173717768368,31.300361170277004,31.73218844589893,1286400
2020-12-21,30.61663055419922,30.760573886067842,30.105634334281778,30.2495749206597,2318800
2020-12-22,30.3647403717041,30.717401529150177,30.23519159921303,30.587852756659107,2142200
2020-12-23,31.278776168823242,31.545072379959706,31.026877315576954,31.062862473827625,2632700
2020-12-24,31.278776168823242,31.40832493491893,30.990892157326282,31.12763685687547,734200
2020-12-28,31.106042861938477,31.68181356658166,30.998084653665444,31.451505284724387,1822200
2020-12-29,31.17801284790039,31.60984018554239,31.08444925139783,31.60984018554239,1786800
2020-12-30,31.293880462646484,31.62390789849896,31.198541379367708,31.425891436987474,1506700
2020-12-31,30.736507415771484,31.16920949478244,30.707171017746663,31.110536698732798,1483000
2021-01-04,31.081199645996094,31.579907166331857,30.817177688445092,31.550570771565614,2286100
2021-01-05,31.887939453125,32.32797709937637,31.433236403237924,31.455237306364825,3579100
2021-01-06,33.39871597290039,33.721407867201805,33.010015802811566,33.186031343676405,4041100
2021-01-07,33.87543487548828,33.963444084139105,33.32538991095076,33.38406271671798,2649100
2021-01-08,33.66275405883789,33.802097780620024,33.33272650969763,33.70675586694096,1893000
2021-01-11,33.156707763671875,33.31071967288445,32.51132372573159,32.56266102880245,1932000
2021-01-12,33.14203643798828,33.31805203025749,32.87068174767647,33.08336643901383,2296800
2021-01-13,33.43540954589844,33.58942150839255,33.2153920569534,33.523415981941625,1916000
2021-01-14,33.692081451416016,33.875429745161,33.32538486392605,33.37672216236081,2390800
2021-01-15,32.43798828125,33.06870702439203,32.25463993953075,33.046706118641296,2497800
2021-01-19,32.9880256652832,33.222711264508966,32.790009166372776,33.08336756424149,2156100
2021-01-20,33.1933708190918,33.32538180227398,32.95868524847296,33.18603811899176,1351300
2021-01-21,32.40864562988281,33.0540324517151,32.115290018266776,33.03203155020401,2238700
2021-01-22,32.59199142456055,32.64332872257886,31.873266454631242,32.034613847073324,2506100
2021-01-25,31.843921661376953,31.843921661376953,31.205870555878874,31.54323065325283,2392200
2021-01-26,31.946605682373047,32.35730404379356,31.81459469543852,32.195959457952405,2761100
2021-01-27,31.506572723388672,32.04194944954466,30.985864197662416,31.433234518913178,1853300
2021-01-28,31.902597427368164,32.19595576416007,31.741250062365374,31.79992284879273,1632900
2021-01-29,30.861183166503906,31.64591356415574,30.68516759052629,31.60924167080893,2004300
2021-02-01,30.875858306884766,31.02987303357867,30.55316624641257,30.956532021421204,2620000
2021-02-02,30.824514389038086,31.029866381381986,30.428484198983103,30.956525384947394,4347600
2021-02-03,31.132545471191406,31.24255278520809,30.487158597801457,30.487158597801457,4207400
2021-02-04,30.875858306884766,30.919862914179248,30.435823424634176,30.905194711747754,2333500
2021-02-05,31.03719711303711,31.11787080516035,30.67050054714804,31.015196214339056,2869900
2021-02-08,31.909934997558594,32.034613288911366,31.110536345336747,31.154540941874114,3646600
2021-02-09,30.941864013671875,31.389234398789785,30.4358236161324,31.389234398789785,3730200
2021-02-10,31.05185890197754,31.13986527627714,30.501814166678695,30.60448873630693,3881900
2021-02-11,30.905189514160156,30.927190415270545,30.560493809174343,30.699840310001672,3347600
2021-02-12,31.36722183227539,31.38922272904489,30.685166055695728,30.72917064690725,1810600
2021-02-16,32.37931442260742,32.55532724306435,32.056619588980816,32.10062419293172,1869800
2021-02-17,33.03936767578125,33.09804048278936,32.25463706692502,32.5333273048667,2623400
2021-02-18,32.30595779418945,32.922007963238855,32.254620513241335,32.782664314618536,2650600
2021-02-19,32.98070526123047,32.988037964958345,32.45266106725336,32.51133388777262,2395900
2021-02-22,33.406063079833984,33.868101625922414,33.31805667027968,33.33272487148428,3332100
2021-02-23,34.572147369384766,34.57948286646253,33.57473238991295,34.249455439773705,2947100
2021-02-24,34.95351791381836,34.960850614446514,34.14678655642302,34.22012475339609,2456700
2021-02-25,35.06351852416992,35.89225055699552,34.89483847861235,35.54022227091814,3168900
2021-02-26,34.029441833496094,34.38147019482116,33.82408985780193,34.34480109841344,2521800
2021-03-01,34.2861328125,34.51348571638691,34.0441117085875,34.278800111323754,2326800
2021-03-02,34.44013977050781,34.71882993562662,34.31546428470392,34.330132482623085,2092500
2021-03-03,34.87284469604492,35.100197586051124,34.476811712552674,34.476811712552674,2037500
2021-03-04,35.437557220458984,36.09027668436698,35.01952334362639,35.31288172630707,3230000
2021-03-05,36.082942962646484,36.39096673783889,35.77491638978128,36.11961206002565,5554300
2021-03-08,35.620906829833984,35.884928824493024,35.17353653862539,35.5402331317245,3211900
2021-03-09,35.38622283935547,35.657577547210344,35.03419442973136,35.57690384544111,1832900
2021-03-10,36.383636474609375,36.40563737497606,35.723581486878956,35.92159798319808,1483100
2021-03-11,36.3983039855957,36.66965867645303,36.104945597114906,36.2956293889293,1468900
2021-03-12,36.86033630371094,36.970346388760966,36.48630705035165,36.669655326986586,1328800
2021-03-15,36.112281799316406,36.58898569279672,35.9069298043087,36.49364379503146,2393700
2021-03-16,35.672245025634766,35.78225512539867,35.239542922995426,35.7382505259585,1293300
2021-03-17,35.88493728637695,35.99494740931693,35.305555861217215,35.342224969639325,1910100
2021-03-18,34.64549255371094,35.606235759660635,34.61615615718672,35.36421748251773,2638700
2021-03-19,35.23954391479492,35.41555951983643,34.476814289070276,34.645497192835236,2706500
2021-03-22,34.93885040283203,35.21020509418281,34.865512204414934,34.92418220361402,2972100
2021-03-23,34.077598571777344,34.60703103092535,33.92846190657564,34.08505412499205,2728400
2021-03-24,34.74124526977539,35.02460458007655,34.30129377925962,34.308749330655495,2125600
2021-03-25,34.077598571777344,34.249104741168445,33.473596357755845,33.898634004626246,2721400
2021-03-26,34.8083610534668,34.8083610534668,34.39823740527539,34.55482960547748,1409400
2021-03-29,35.0544319152832,35.248310398749226,34.599569292324766,34.741247534438564,1565900
2021-03-30,35.10662841796875,35.29304848515539,34.90529440406184,34.97240574203081,1224900
2021-03-31,34.70396423339844,34.97986516691648,34.666680784741104,34.666680784741104,2247200
2021-04-01,34.58465576171875,34.70396450508313,34.31621037801269,34.70396450508313,2402600
2021-04-05,34.32366943359375,34.71888199752248,34.14470772255197,34.71142360024442,1523000
2021-04-06,34.31621170043945,34.614482148072284,34.07013580771106,34.45043439746495,2267800
2021-04-07,34.52499008178711,34.81580488268105,34.2863726633847,34.517534531950034,2349400
2021-04-08,34.003021240234375,34.09250492614351,33.645095030231815,33.988110137127514,2041700
2021-04-09,33.54815673828125,33.71220446407256,33.42884800836734,33.66746546819516,2301700
2021-04-12,33.50341796875,33.74949100226404,33.27225603886551,33.62272670959963,3269600
2021-04-13,33.66001510620117,33.794237814957505,33.61527609964585,33.749495963857,2486300
2021-04-14,33.9508171081543,34.308743247126074,33.71965807679108,33.71965807679108,1884200
2021-04-15,33.920997619628906,34.15215668885635,33.74948864985139,34.14470113756125,1548000
2021-04-16,33.82406234741211,34.05522144371573,33.75695099971705,34.00302404490234,1657000
